order_id,order_date,customer_id,customer_age,region,sales_channel,product_name,category,quantity,unit_price,discount_rate,revenue,cost,campaign,payment_method,delivery_days,customer_rating,returned,gross_profit,gross_margin,month,age_group,returned_flag
ORD-00777,2026-01-03,C1167,54,South,Website,Wireless Mouse,Accessories,1,765.38,0.1,688.84,528.11,Festive Sale,Credit Card,2,4,No,160.73,0.2333,2026-01,45-54,0
ORD-00778,2025-01-13,C1083,41,East,Website,Mechanical Keyboard,Accessories,1,3567.25,0.2,2853.8,2497.08,Email Offer,UPI,5,2,No,356.72,0.125,2025-01,35-44,0
ORD-00779,2025-02-24,C1111,42,East,Mobile App,Smart Watch,Wearables,3,6203.29,0.2,14887.9,13957.41,Organic,UPI,3,5,Yes,930.49,0.0625,2025-02,35-44,1
ORD-00780,2025-02-09,C1267,46,West,Mobile App,Smart Watch,Wearables,1,6151.8,0.25,4613.85,4613.85,Festive Sale,Debit Card,2,4,No,0.0,0.0,2025-02,45-54,0
ORD-00781,2025-05-05,C1060,62,South,Mobile App,Mechanical Keyboard,Accessories,5,3637.95,0.2,14551.8,12732.81,Email Offer,Cash,5,3,No,1818.99,0.125,2025-05,55+,0
ORD-00782,2025-09-16,C1065,52,East,Mobile App,Bluetooth Headphones,Audio,2,2526.73,0.15,4295.44,3638.49,Email Offer,Cash,3,3,No,656.95,0.1529,2025-09,45-54,0
ORD-00783,2025-12-07,C1076,54,East,Mobile App,USB-C Hub,Accessories,1,1875.0,0.25,1406.25,1237.5,Festive Sale,UPI,4,4,No,168.75,0.12,2025-12,45-54,0
ORD-00784,2025-03-27,C1018,45,West,Website,Bluetooth Headphones,Audio,2,2339.46,0.15,3977.08,3368.83,Influencer,Credit Card,5,1,No,608.25,0.1529,2025-03,45-54,0
ORD-00785,2025-09-21,C1061,39,West,Website,Webcam Pro,Office,1,3100.72,0.2,2480.58,2201.51,Search Ads,UPI,2,5,No,279.07,0.1125,2025-09,35-44,0
ORD-00786,2025-02-07,C1359,26,West,Retail Store,Mechanical Keyboard,Accessories,2,3643.25,0.15,6193.52,5100.55,Referral,Cash,2,5,No,1092.97,0.1765,2025-02,25-34,0
ORD-00787,2025-02-12,C1261,55,North,Mobile App,USB-C Hub,Accessories,1,1880.34,0.2,1504.27,1241.02,Email Offer,Cash,4,3,No,263.25,0.175,2025-02,55+,0
ORD-00788,2025-09-23,C1377,31,East,Website,Webcam Pro,Office,1,2779.2,0.05,2640.24,1973.23,Search Ads,Debit Card,6,4,No,667.01,0.2526,2025-09,25-34,0
ORD-00789,2025-02-20,C1148,34,East,Website,Mechanical Keyboard,Accessories,1,3714.73,0.15,3157.52,2600.31,Email Offer,UPI,6,5,No,557.21,0.1765,2025-02,25-34,0
ORD-00790,2025-04-16,C1004,49,North,Mobile App,USB-C Hub,Accessories,1,1989.85,0.2,1591.88,1313.3,Organic,Debit Card,3,5,Yes,278.58,0.175,2025-04,45-54,1
ORD-00791,2025-10-20,C1222,49,West,Mobile App,Webcam Pro,Office,3,2972.32,0.1,8025.26,6331.05,Festive Sale,Debit Card,6,3,No,1694.21,0.2111,2025-10,45-54,0
ORD-00792,2026-02-16,C1323,50,South,Mobile App,Bluetooth Headphones,Audio,1,2409.48,0.2,1927.58,1734.82,Referral,Debit Card,4,4,Yes,192.76,0.1,2026-02,45-54,1
ORD-00793,2025-01-20,C1339,58,North,Retail Store,Webcam Pro,Office,3,3162.83,0.1,8539.64,6736.83,Search Ads,Credit Card,5,1,No,1802.81,0.2111,2025-01,55+,0
ORD-00794,2025-12-11,C1068,30,East,Mobile App,Smart Watch,Wearables,1,5995.86,0.05,5696.07,4496.89,Influencer,Credit Card,4,4,No,1199.18,0.2105,2025-12,25-34,0
ORD-00795,2025-01-02,C1315,42,North,Mobile App,Webcam Pro,Office,2,3089.2,0.25,4633.8,4386.67,Festive Sale,Debit Card,3,4,No,247.13,0.0533,2025-01,35-44,0
ORD-00796,2026-03-07,C1247,36,East,Mobile App,Smart Watch,Wearables,1,5861.87,0.15,4982.59,4396.4,Organic,Net Banking,5,2,No,586.19,0.1176,2026-03,35-44,0
ORD-00797,2025-08-17,C1178,62,South,Mobile App,Mechanical Keyboard,Accessories,1,3588.92,0.15,3050.58,2512.24,Referral,Cash,6,4,No,538.34,0.1765,2025-08,55+,0
ORD-00798,2025-07-30,C1163,44,North,Website,Smart Watch,Wearables,1,5770.18,0.2,4616.14,4327.63,Festive Sale,Debit Card,2,4,No,288.51,0.0625,2025-07,35-44,0
ORD-00799,2025-01-28,C1114,54,West,Mobile App,Laptop Stand,Office,1,1288.12,0.0,1288.12,811.51,Referral,Cash,4,5,No,476.61,0.37,2025-01,45-54,0
ORD-00800,2025-06-18,C1393,53,North,Retail Store,USB-C Hub,Accessories,1,2024.25,0.2,1619.4,1336.01,Festive Sale,Debit Card,3,2,Yes,283.39,0.175,2025-06,45-54,1
ORD-00801,2025-10-02,C1192,39,South,Retail Store,Smart Watch,Wearables,1,6288.19,0.05,5973.78,4716.14,Referral,Cash,4,4,No,1257.64,0.2105,2025-10,35-44,0
ORD-00802,2025-02-22,C1353,33,West,Website,Webcam Pro,Office,1,3062.13,0.0,3062.13,2174.11,Search Ads,Net Banking,4,1,No,888.02,0.29,2025-02,25-34,0
ORD-00803,2025-03-09,C1278,56,North,Website,Laptop Stand,Office,1,1349.43,0.1,1214.49,850.14,Festive Sale,Debit Card,2,5,No,364.35,0.3,2025-03,55+,0
ORD-00804,2026-02-06,C1336,54,West,Mobile App,Mechanical Keyboard,Accessories,1,3274.88,0.15,2783.65,2292.42,Email Offer,Credit Card,3,4,No,491.23,0.1765,2026-02,45-54,0
ORD-00805,2025-07-28,C1255,43,West,Website,Laptop Stand,Office,2,1274.56,0.2,2039.3,1605.95,Search Ads,UPI,3,5,No,433.35,0.2125,2025-07,35-44,0
ORD-00806,2025-07-23,C1323,23,West,Website,Smart Watch,Wearables,2,5657.08,0.1,10182.74,8485.62,Referral,Cash,2,2,No,1697.12,0.1667,2025-07,18-24,0
ORD-00807,2025-05-08,C1390,32,South,Website,Bluetooth Headphones,Audio,3,2634.81,0.2,6323.54,5691.18,Influencer,UPI,1,2,No,632.36,0.1,2025-05,25-34,0
ORD-00808,2025-06-14,C1334,33,North,Website,Webcam Pro,Office,1,2909.28,0.25,2181.96,2065.59,Email Offer,Cash,5,4,No,116.37,0.0533,2025-06,25-34,0
ORD-00809,2026-03-16,C1063,28,North,Website,Bluetooth Headphones,Audio,1,2506.97,0.15,2130.92,1805.02,Festive Sale,Credit Card,6,3,No,325.9,0.1529,2026-03,25-34,0
ORD-00810,2025-11-17,C1151,61,South,Mobile App,Portable Speaker,Audio,2,2064.45,0.2,3303.12,3014.1,Festive Sale,Cash,6,3,No,289.02,0.0875,2025-11,55+,0
ORD-00811,2025-11-29,C1310,34,South,Website,USB-C Hub,Accessories,2,1859.88,0.2,2975.81,2455.04,Influencer,Credit Card,2,4,No,520.77,0.175,2025-11,25-34,0
ORD-00812,2025-09-26,C1097,30,North,Website,Portable Speaker,Audio,1,2132.8,0.1,1919.52,1556.94,Festive Sale,UPI,6,5,No,362.58,0.1889,2025-09,25-34,0
ORD-00813,2025-02-01,C1099,35,South,Website,Portable Speaker,Audio,2,2244.32,0.05,4264.21,3276.71,Referral,Cash,1,3,No,987.5,0.2316,2025-02,35-44,0
ORD-00814,2026-01-28,C1111,35,East,Mobile App,Webcam Pro,Office,2,2808.49,0.15,4774.43,3988.06,Festive Sale,Cash,5,3,No,786.37,0.1647,2026-01,35-44,0
ORD-00815,2025-10-28,C1378,57,East,Mobile App,Webcam Pro,Office,3,3222.92,0.2,7735.01,6864.82,Referral,UPI,5,4,No,870.19,0.1125,2025-10,55+,0
ORD-00816,2026-02-16,C1226,41,South,Website,USB-C Hub,Accessories,3,1788.7,0.1,4829.49,3541.62,Festive Sale,UPI,6,4,No,1287.87,0.2667,2026-02,35-44,0
ORD-00817,2025-05-04,C1163,51,West,Mobile App,Webcam Pro,Office,2,3161.5,0.1,5690.7,4489.33,Referral,Debit Card,4,2,No,1201.37,0.2111,2025-05,45-54,0
ORD-00818,2025-12-31,C1223,59,West,Mobile App,USB-C Hub,Accessories,1,1783.61,0.1,1605.25,1177.19,Influencer,Net Banking,5,4,Yes,428.06,0.2667,2025-12,55+,1
ORD-00819,2026-01-30,C1383,18,West,Website,Mechanical Keyboard,Accessories,2,3319.29,0.2,5310.86,4647.01,Email Offer,UPI,4,3,No,663.85,0.125,2026-01,18-24,0
ORD-00820,2025-07-08,C1023,62,North,Mobile App,Laptop Stand,Office,1,1294.58,0.1,1165.12,815.59,Influencer,Cash,6,5,No,349.53,0.3,2025-07,55+,0
ORD-00821,2026-02-26,C1332,52,West,Retail Store,Wireless Mouse,Accessories,2,795.61,0.15,1352.54,1097.94,Search Ads,Credit Card,7,5,Yes,254.6,0.1882,2026-02,45-54,1
ORD-00822,2026-03-22,C1279,35,North,Website,USB-C Hub,Accessories,3,1842.56,0.1,4974.91,3648.26,Email Offer,UPI,4,5,No,1326.65,0.2667,2026-03,35-44,0
ORD-00823,2025-06-20,C1341,43,South,Retail Store,Mechanical Keyboard,Accessories,2,3227.01,0.1,5808.62,4517.82,Organic,Credit Card,5,4,No,1290.8,0.2222,2025-06,35-44,0
ORD-00824,2026-01-09,C1210,29,North,Website,Laptop Stand,Office,1,1338.22,0.2,1070.58,843.08,Search Ads,Debit Card,4,4,No,227.5,0.2125,2026-01,25-34,0
ORD-00825,2025-05-21,C1046,25,North,Website,Mechanical Keyboard,Accessories,2,3739.88,0.0,7479.76,5235.84,Organic,UPI,5,5,No,2243.92,0.3,2025-05,25-34,0
ORD-00826,2026-01-28,C1158,61,North,Website,USB-C Hub,Accessories,1,2033.67,0.0,2033.67,1342.22,Influencer,Credit Card,4,4,No,691.45,0.34,2026-01,55+,0
ORD-00827,2025-06-08,C1116,30,West,Mobile App,Wireless Mouse,Accessories,1,775.42,0.05,736.65,535.04,Organic,Debit Card,5,3,No,201.61,0.2737,2025-06,25-34,0
ORD-00828,2025-02-17,C1300,42,East,Mobile App,Portable Speaker,Audio,1,2036.0,0.15,1730.6,1486.28,Email Offer,Net Banking,4,3,No,244.32,0.1412,2025-02,35-44,0
ORD-00829,2025-06-27,C1047,50,South,Website,Laptop Stand,Office,4,1360.17,0.2,4352.54,3427.62,Influencer,Cash,3,5,No,924.92,0.2125,2025-06,45-54,0
ORD-00830,2025-12-04,C1302,20,West,Website,USB-C Hub,Accessories,2,1861.9,0.1,3351.42,2457.71,Organic,UPI,4,4,No,893.71,0.2667,2025-12,18-24,0
ORD-00831,2025-03-23,C1157,28,West,Website,Webcam Pro,Office,2,3197.25,0.0,6394.5,4540.09,Search Ads,Cash,7,4,No,1854.41,0.29,2025-03,25-34,0
ORD-00832,2025-10-22,C1348,43,West,Mobile App,Webcam Pro,Office,1,2921.21,0.1,2629.09,2074.06,Organic,Cash,4,4,No,555.03,0.2111,2025-10,35-44,0
ORD-00833,2025-02-25,C1263,28,West,Mobile App,Webcam Pro,Office,4,2772.78,0.15,9427.45,7874.7,Organic,Cash,7,5,No,1552.75,0.1647,2025-02,25-34,0
ORD-00834,2026-01-20,C1073,40,South,Mobile App,USB-C Hub,Accessories,3,1987.98,0.2,4771.15,3936.21,Festive Sale,Credit Card,3,4,No,834.94,0.175,2026-01,35-44,0
ORD-00835,2025-04-13,C1079,61,East,Website,USB-C Hub,Accessories,1,1967.1,0.1,1770.39,1298.29,Email Offer,Net Banking,5,4,No,472.1,0.2667,2025-04,55+,0
ORD-00836,2025-10-09,C1050,42,South,Retail Store,Webcam Pro,Office,2,2875.56,0.15,4888.45,4083.29,Influencer,Net Banking,4,3,No,805.16,0.1647,2025-10,35-44,0
ORD-00837,2026-01-31,C1037,40,East,Mobile App,Mechanical Keyboard,Accessories,2,3439.57,0.15,5847.27,4815.4,Organic,Credit Card,3,4,No,1031.87,0.1765,2026-01,35-44,0
ORD-00838,2026-01-29,C1204,22,East,Website,Smart Watch,Wearables,1,6094.19,0.0,6094.19,4570.64,Organic,UPI,3,4,No,1523.55,0.25,2026-01,18-24,0
ORD-00839,2025-04-19,C1199,61,West,Website,Laptop Stand,Office,1,1254.31,0.15,1066.16,790.21,Email Offer,Net Banking,5,5,Yes,275.95,0.2588,2025-04,55+,1
ORD-00840,2025-12-16,C1007,28,West,Mobile App,Bluetooth Headphones,Audio,1,2643.93,0.0,2643.93,1903.63,Influencer,Net Banking,3,4,No,740.3,0.28,2025-12,25-34,0
ORD-00841,2025-01-06,C1060,56,West,Website,Portable Speaker,Audio,1,2284.17,0.15,1941.54,1667.44,Referral,Debit Card,1,5,No,274.1,0.1412,2025-01,55+,0
ORD-00842,2026-03-09,C1173,63,North,Mobile App,Mechanical Keyboard,Accessories,5,3303.27,0.1,14864.71,11561.45,Email Offer,Net Banking,4,4,No,3303.26,0.2222,2026-03,55+,0
ORD-00843,2025-08-11,C1307,61,West,Website,Wireless Mouse,Accessories,1,741.48,0.2,593.18,511.62,Email Offer,Cash,2,4,No,81.56,0.1375,2025-08,55+,0
ORD-00844,2025-05-17,C1306,25,East,Website,USB-C Hub,Accessories,1,1940.32,0.1,1746.29,1280.61,Referral,Net Banking,1,4,Yes,465.68,0.2667,2025-05,25-34,1
ORD-00845,2025-05-08,C1141,40,North,Mobile App,USB-C Hub,Accessories,1,1897.01,0.05,1802.16,1252.03,Influencer,Cash,4,5,No,550.13,0.3053,2025-05,35-44,0
ORD-00846,2025-10-19,C1327,24,North,Website,Portable Speaker,Audio,1,2366.77,0.05,2248.43,1727.74,Organic,Debit Card,7,4,No,520.69,0.2316,2025-10,18-24,0
ORD-00847,2025-11-23,C1041,45,West,Website,Laptop Stand,Office,1,1330.78,0.1,1197.7,838.39,Influencer,Cash,1,5,No,359.31,0.3,2025-11,45-54,0
ORD-00848,2025-10-04,C1096,35,North,Website,Smart Watch,Wearables,1,6235.96,0.15,5300.57,4676.97,Referral,Credit Card,1,4,Yes,623.6,0.1176,2025-10,35-44,1
ORD-00849,2025-12-14,C1137,47,East,Website,Laptop Stand,Office,1,1222.05,0.15,1038.74,769.89,Influencer,Debit Card,3,4,No,268.85,0.2588,2025-12,45-54,0
ORD-00850,2025-04-24,C1305,39,East,Mobile App,Bluetooth Headphones,Audio,2,2467.32,0.15,4194.44,3552.94,Organic,UPI,5,4,No,641.5,0.1529,2025-04,35-44,0
ORD-00851,2025-06-25,C1273,62,East,Website,Mechanical Keyboard,Accessories,1,3498.43,0.15,2973.67,2448.9,Influencer,UPI,2,3,No,524.77,0.1765,2025-06,55+,0
ORD-00852,2025-11-20,C1385,38,East,Website,Portable Speaker,Audio,2,2130.05,0.2,3408.08,3109.87,Referral,Cash,5,4,No,298.21,0.0875,2025-11,35-44,0
ORD-00853,2025-10-27,C1252,33,East,Mobile App,USB-C Hub,Accessories,1,1916.15,0.0,1916.15,1264.66,Referral,UPI,1,4,No,651.49,0.34,2025-10,25-34,0
ORD-00854,2025-07-22,C1377,43,South,Retail Store,Smart Watch,Wearables,2,6255.16,0.05,11884.8,9382.74,Search Ads,Net Banking,6,4,No,2502.06,0.2105,2025-07,35-44,0
ORD-00855,2025-11-03,C1201,32,East,Mobile App,Laptop Stand,Office,2,1306.4,0.1,2351.52,1646.07,Organic,Credit Card,1,5,No,705.45,0.3,2025-11,25-34,0
ORD-00856,2026-03-24,C1051,42,West,Website,USB-C Hub,Accessories,2,1954.71,0.15,3323.01,2580.22,Email Offer,Net Banking,4,4,No,742.79,0.2235,2026-03,35-44,0
ORD-00857,2025-04-07,C1210,19,South,Website,Wireless Mouse,Accessories,2,808.02,0.0,1616.04,1115.07,Organic,Debit Card,2,4,No,500.97,0.31,2025-04,18-24,0
ORD-00858,2025-01-12,C1090,48,South,Retail Store,Webcam Pro,Office,1,3178.77,0.1,2860.89,2256.93,Influencer,Credit Card,3,5,No,603.96,0.2111,2025-01,45-54,0
ORD-00859,2025-05-31,C1124,29,North,Website,Bluetooth Headphones,Audio,1,2540.28,0.05,2413.27,1829.0,Influencer,Credit Card,5,5,No,584.27,0.2421,2025-05,25-34,0
ORD-00860,2025-05-06,C1198,22,North,Website,Portable Speaker,Audio,1,2373.35,0.15,2017.35,1732.54,Organic,Cash,5,5,No,284.81,0.1412,2025-05,18-24,0
ORD-00861,2025-03-03,C1367,50,West,Mobile App,Wireless Mouse,Accessories,2,781.53,0.1,1406.75,1078.52,Email Offer,Cash,4,4,No,328.23,0.2333,2025-03,45-54,0
ORD-00862,2026-01-21,C1108,34,South,Website,Bluetooth Headphones,Audio,2,2617.17,0.05,4972.62,3768.73,Search Ads,Net Banking,3,2,No,1203.89,0.2421,2026-01,25-34,0
ORD-00863,2025-12-30,C1359,34,South,Mobile App,Portable Speaker,Audio,1,2300.11,0.15,1955.09,1679.08,Referral,UPI,4,4,No,276.01,0.1412,2025-12,25-34,0
ORD-00864,2025-04-24,C1244,63,East,Mobile App,Mechanical Keyboard,Accessories,1,3573.96,0.05,3395.26,2501.77,Organic,Credit Card,3,4,No,893.49,0.2632,2025-04,55+,0
ORD-00865,2025-03-17,C1300,18,West,Website,Laptop Stand,Office,1,1258.05,0.05,1195.15,792.57,Organic,Net Banking,4,3,No,402.58,0.3368,2025-03,18-24,0
ORD-00866,2025-11-13,C1194,49,East,Mobile App,USB-C Hub,Accessories,2,1906.09,0.2,3049.74,2516.04,Referral,Credit Card,1,4,No,533.7,0.175,2025-11,45-54,0
ORD-00867,2025-09-05,C1077,35,North,Mobile App,Webcam Pro,Office,1,2858.13,0.05,2715.22,2029.27,Referral,Net Banking,4,4,No,685.95,0.2526,2025-09,35-44,0
ORD-00868,2025-10-19,C1260,22,South,Mobile App,Wireless Mouse,Accessories,1,856.79,0.1,771.11,591.18,Email Offer,Cash,4,3,No,179.93,0.2333,2025-10,18-24,0
ORD-00869,2026-03-23,C1094,62,North,Website,Bluetooth Headphones,Audio,2,2617.86,0.05,4973.93,3769.72,Referral,UPI,4,5,No,1204.21,0.2421,2026-03,55+,0
ORD-00870,2025-11-08,C1032,31,East,Website,Laptop Stand,Office,1,1303.69,0.0,1303.69,821.32,Search Ads,Net Banking,6,3,No,482.37,0.37,2025-11,25-34,0
ORD-00871,2025-08-26,C1244,30,North,Website,Bluetooth Headphones,Audio,2,2475.77,0.1,4456.39,3565.11,Email Offer,Cash,3,2,No,891.28,0.2,2025-08,25-34,0
ORD-00872,2025-08-09,C1209,56,West,Mobile App,Bluetooth Headphones,Audio,1,2399.74,0.1,2159.77,1727.81,Email Offer,Cash,3,3,No,431.96,0.2,2025-08,55+,0
ORD-00873,2025-09-05,C1258,37,East,Website,Laptop Stand,Office,2,1335.96,0.1,2404.73,1683.31,Referral,Debit Card,4,4,No,721.42,0.3,2025-09,35-44,0
ORD-00874,2025-09-18,C1227,39,West,Website,Portable Speaker,Audio,1,2130.26,0.15,1810.72,1555.09,Influencer,Credit Card,3,4,No,255.63,0.1412,2025-09,35-44,0
ORD-00875,2026-02-03,C1351,37,South,Website,Bluetooth Headphones,Audio,1,2487.75,0.1,2238.98,1791.18,Organic,Net Banking,3,5,No,447.8,0.2,2026-02,35-44,0
ORD-00876,2026-02-07,C1138,32,South,Mobile App,USB-C Hub,Accessories,1,1984.0,0.25,1488.0,1309.44,Email Offer,Debit Card,2,5,No,178.56,0.12,2026-02,25-34,0
ORD-00877,2025-03-16,C1202,44,East,Mobile App,Laptop Stand,Office,3,1283.47,0.2,3080.33,2425.77,Email Offer,Credit Card,5,1,No,654.56,0.2125,2025-03,35-44,0
ORD-00878,2025-08-22,C1013,38,North,Mobile App,Laptop Stand,Office,1,1368.12,0.1,1231.31,861.91,Referral,Cash,4,4,No,369.4,0.3,2025-08,35-44,0
ORD-00879,2026-01-14,C1167,48,South,Mobile App,Smart Watch,Wearables,1,5752.45,0.1,5177.2,4314.34,Festive Sale,Net Banking,7,5,No,862.86,0.1667,2026-01,45-54,0
ORD-00880,2025-12-19,C1176,35,South,Website,Portable Speaker,Audio,2,2042.82,0.1,3677.08,2982.52,Festive Sale,UPI,3,4,No,694.56,0.1889,2025-12,35-44,0
ORD-00881,2025-08-30,C1302,37,North,Website,USB-C Hub,Accessories,3,2012.62,0.15,5132.18,3984.99,Search Ads,Debit Card,2,4,No,1147.19,0.2235,2025-08,35-44,0
ORD-00882,2025-10-13,C1229,31,North,Website,Laptop Stand,Office,2,1383.2,0.1,2489.76,1742.83,Referral,Debit Card,4,3,No,746.93,0.3,2025-10,25-34,0
ORD-00883,2025-06-20,C1211,45,East,Website,Smart Watch,Wearables,2,5633.48,0.0,11266.96,8450.23,Search Ads,Debit Card,6,4,No,2816.73,0.25,2025-06,45-54,0
ORD-00884,2025-01-09,C1295,39,North,Retail Store,Webcam Pro,Office,3,2995.17,0.1,8086.96,6379.7,Organic,UPI,4,4,No,1707.26,0.2111,2025-01,35-44,0
ORD-00885,2025-10-13,C1313,59,South,Mobile App,Bluetooth Headphones,Audio,3,2667.93,0.0,8003.79,5762.73,Organic,Net Banking,4,5,No,2241.06,0.28,2025-10,55+,0
ORD-00886,2025-08-20,C1206,54,East,Website,USB-C Hub,Accessories,2,2017.31,0.25,3025.96,2662.85,Email Offer,UPI,2,4,No,363.11,0.12,2025-08,45-54,0
ORD-00887,2025-01-05,C1168,52,East,Website,Smart Watch,Wearables,1,6166.53,0.05,5858.2,4624.9,Organic,Cash,4,4,No,1233.3,0.2105,2025-01,45-54,0
ORD-00888,2025-03-20,C1021,26,South,Website,Smart Watch,Wearables,1,6096.83,0.0,6096.83,4572.62,Organic,Debit Card,2,4,No,1524.21,0.25,2025-03,25-34,0
ORD-00889,2025-04-28,C1112,40,South,Website,Smart Watch,Wearables,1,6417.78,0.1,5776.0,4813.34,Search Ads,UPI,4,1,No,962.66,0.1667,2025-04,35-44,0
ORD-00890,2025-08-16,C1303,25,West,Website,Smart Watch,Wearables,1,6259.1,0.05,5946.14,4694.33,Search Ads,Cash,3,2,No,1251.81,0.2105,2025-08,25-34,0
ORD-00891,2025-03-04,C1163,44,South,Website,USB-C Hub,Accessories,1,1974.86,0.2,1579.89,1303.41,Referral,Cash,4,3,No,276.48,0.175,2025-03,35-44,0
ORD-00892,2025-02-27,C1159,22,North,Website,Portable Speaker,Audio,3,2149.88,0.2,5159.71,4708.24,Festive Sale,Credit Card,2,4,No,451.47,0.0875,2025-02,18-24,0
ORD-00893,2025-12-26,C1166,20,West,Retail Store,Bluetooth Headphones,Audio,1,2557.92,0.1,2302.13,1841.7,Influencer,Credit Card,3,3,No,460.43,0.2,2025-12,18-24,0
ORD-00894,2025-12-22,C1081,44,North,Website,Portable Speaker,Audio,3,2240.36,0.1,6048.97,4906.39,Referral,Credit Card,3,3,No,1142.58,0.1889,2025-12,35-44,0
ORD-00895,2025-07-06,C1136,57,South,Website,Bluetooth Headphones,Audio,1,2448.29,0.15,2081.05,1762.77,Influencer,Credit Card,2,4,No,318.28,0.1529,2025-07,55+,0
ORD-00896,2025-07-28,C1179,32,West,Mobile App,Wireless Mouse,Accessories,2,747.88,0.05,1420.97,1032.07,Search Ads,Net Banking,7,2,No,388.9,0.2737,2025-07,25-34,0
ORD-00897,2025-08-26,C1132,26,West,Website,Webcam Pro,Office,2,2987.6,0.0,5975.2,4242.39,Referral,Net Banking,6,4,No,1732.81,0.29,2025-08,25-34,0
ORD-00898,2025-09-10,C1381,24,South,Website,Smart Watch,Wearables,1,6151.82,0.05,5844.23,4613.86,Search Ads,UPI,3,5,No,1230.37,0.2105,2025-09,18-24,0
ORD-00899,2025-05-08,C1343,55,East,Website,Smart Watch,Wearables,2,6453.92,0.1,11617.06,9680.88,Influencer,Debit Card,6,4,No,1936.18,0.1667,2025-05,55+,0
ORD-00900,2025-08-05,C1198,58,South,Mobile App,Mechanical Keyboard,Accessories,4,3726.3,0.0,14905.2,10433.65,Influencer,UPI,2,2,No,4471.55,0.3,2025-08,55+,0
ORD-00901,2025-03-15,C1097,58,South,Website,Wireless Mouse,Accessories,1,844.73,0.25,633.55,582.86,Email Offer,Cash,1,5,No,50.69,0.08,2025-03,55+,0
ORD-00902,2025-05-15,C1096,34,North,Mobile App,Portable Speaker,Audio,2,2141.74,0.2,3426.78,3126.94,Referral,Net Banking,7,4,No,299.84,0.0875,2025-05,25-34,0
ORD-00903,2025-12-06,C1065,24,East,Mobile App,Bluetooth Headphones,Audio,1,2684.83,0.1,2416.35,1933.08,Email Offer,Credit Card,5,3,No,483.27,0.2,2025-12,18-24,0
ORD-00904,2026-03-24,C1262,30,East,Website,Mechanical Keyboard,Accessories,2,3321.31,0.0,6642.62,4649.84,Organic,Credit Card,5,3,No,1992.78,0.3,2026-03,25-34,0
ORD-00905,2026-01-11,C1118,62,South,Mobile App,Mechanical Keyboard,Accessories,2,3422.11,0.0,6844.22,4790.95,Organic,Cash,3,5,No,2053.27,0.3,2026-01,55+,0
ORD-00906,2025-04-26,C1268,44,West,Retail Store,USB-C Hub,Accessories,1,1865.51,0.15,1585.68,1231.24,Referral,Debit Card,4,5,No,354.44,0.2235,2025-04,35-44,0
ORD-00907,2025-01-01,C1035,21,East,Mobile App,Bluetooth Headphones,Audio,2,2544.23,0.05,4834.04,3663.69,Influencer,Net Banking,3,5,No,1170.35,0.2421,2025-01,18-24,0
ORD-00908,2026-02-07,C1142,26,West,Website,USB-C Hub,Accessories,1,2039.79,0.15,1733.82,1346.26,Festive Sale,Cash,4,5,No,387.56,0.2235,2026-02,25-34,0
ORD-00909,2025-12-11,C1269,24,South,Website,USB-C Hub,Accessories,2,1905.27,0.1,3429.49,2514.95,Festive Sale,Cash,4,5,No,914.54,0.2667,2025-12,18-24,0
ORD-00910,2026-01-16,C1021,42,South,Website,Portable Speaker,Audio,5,2357.15,0.1,10607.18,8603.59,Referral,Net Banking,5,5,No,2003.59,0.1889,2026-01,35-44,0
ORD-00911,2025-08-07,C1341,49,West,Mobile App,USB-C Hub,Accessories,1,1820.39,0.2,1456.31,1201.46,Festive Sale,Debit Card,2,5,No,254.85,0.175,2025-08,45-54,0
ORD-00912,2025-05-09,C1249,33,West,Mobile App,Mechanical Keyboard,Accessories,1,3275.7,0.1,2948.13,2292.99,Festive Sale,Debit Card,5,4,No,655.14,0.2222,2025-05,25-34,0
ORD-00913,2025-02-23,C1330,24,West,Mobile App,Portable Speaker,Audio,3,2230.79,0.1,6023.13,4885.42,Festive Sale,Cash,4,4,No,1137.71,0.1889,2025-02,18-24,0
ORD-00914,2025-08-04,C1020,43,North,Website,Webcam Pro,Office,3,3173.38,0.15,8092.12,6759.3,Organic,UPI,2,5,No,1332.82,0.1647,2025-08,35-44,0
ORD-00915,2025-04-21,C1130,40,North,Mobile App,USB-C Hub,Accessories,1,1968.6,0.1,1771.74,1299.27,Email Offer,UPI,5,5,No,472.47,0.2667,2025-04,35-44,0
ORD-00916,2025-06-16,C1380,43,East,Mobile App,Portable Speaker,Audio,1,2251.17,0.2,1800.94,1643.36,Organic,Net Banking,4,5,No,157.58,0.0875,2025-06,35-44,0
ORD-00917,2026-03-15,C1052,23,East,Website,Bluetooth Headphones,Audio,2,2630.42,0.05,4997.8,3787.81,Referral,Credit Card,3,4,No,1209.99,0.2421,2026-03,18-24,0
ORD-00918,2025-05-16,C1166,19,East,Website,Portable Speaker,Audio,1,2360.6,0.1,2124.54,1723.24,Search Ads,Cash,4,3,No,401.3,0.1889,2025-05,18-24,0
ORD-00919,2025-06-01,C1075,63,West,Mobile App,USB-C Hub,Accessories,1,2006.02,0.25,1504.52,1323.97,Festive Sale,Debit Card,5,4,No,180.55,0.12,2025-06,55+,0
ORD-00920,2025-11-11,C1342,35,East,Retail Store,Bluetooth Headphones,Audio,1,2518.19,0.0,2518.19,1813.09,Search Ads,Credit Card,5,1,No,705.1,0.28,2025-11,35-44,0
